timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1603414495127,508,Checkout Success,200,OK,Checkout 2-1,text,true,,29576,657,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fsuccess&product=no_match,343,0,0
1603414496530,341,Succesful login,200,OK,Logged User Choose product 1-1,text,false,Test failed: text expected to contain /Logout/,20364,1355,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,104,0,0
1603414496530,104,Succesful login-0,302,Found,Logged User Choose product 1-1,text,true,,377,699,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/account&route=account%2Faccount&product=no_match,104,0,0
1603414496634,237,Succesful login-1,200,OK,Logged User Choose product 1-1,text,true,,19987,656,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,186,0,0
1603414496709,561,Access HomePage,200,OK,Checkout 2-1,text,true,,35334,664,1,2,http://172.23.176.132/opencart/upload/index.php?route=common/home&route=common/home&product=no_match,421,0,69
1603414497697,248,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,23414,648,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,197,0,0
1603414498672,662,Access Login,200,OK,Checkout 2-1,text,false,E-mail address,32278,1295,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/account,141,0,0
1603414498672,141,Access Login-0,302,Found,Checkout 2-1,text,true,,379,665,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login&route=account/login&product=no_match,141,0,0
1603414498813,521,Access Login-1,200,OK,Checkout 2-1,text,true,,31899,630,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/account,382,0,0
1603414500002,399,Access product category,200,OK,Logged User Choose product 1-1,text,true,,43468,661,1,2,http://172.23.176.132/opencart/upload/index.php?route=product%2Fcategory&path=34_55&product=no_match,249,0,0
1603414503444,132,Enter credentials,302,Found,Checkout 2-1,text,false,Response was null,379,1096,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,132,0,0
1603414503444,132,Enter credentials-0,302,Found,Checkout 2-1,text,true,,379,1096,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,132,0,0
1603414504576,479,Succesful login,200,OK,Checkout 2-1,text,true,,31920,699,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/account&route=account%2Faccount&product=no_match,342,0,0
1603414505334,425,Access product,200,OK,Logged User Choose product 1-1,text,true,,29201,691,1,2,http://172.23.176.132/opencart/upload/index.php?route=product%2Fproduct&path=34_55&product_id=328&product=no_match,286,0,68
1603414505711,517,Access HomePage,200,OK,Checkout 2-1,text,true,,35333,648,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,380,0,0
1603414508389,175,Adding to Shopping Cart,200,OK,Logged User Choose product 1-1,text,true,,594,734,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/cart/add,175,0,0
1603414509443,150,Acces Shopping Cart,200,OK,Logged User Choose product 1-1,text,true,,2245,572,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fcart%2Finfo&product=no_match,149,0,0
1603414509083,636,Access product category,200,OK,Checkout 2-1,text,true,,54067,658,1,2,http://172.23.176.132/opencart/upload/index.php?route=product%2Fcategory&path=57&product=no_match,408,0,0
1603414510422,299,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,24946,647,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,229,0,0
1603414512838,140,Remove product from cart,200,OK,Logged User Choose product 1-1,text,true,,376,694,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/cart/remove,140,0,0
1603414514214,146,Access Shopping Cart,200,OK,Logged User Choose product 1-1,text,true,,712,572,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fcart%2Finfo&product=no_match,146,0,0
1603414514438,546,Access product,200,OK,Checkout 2-1,text,true,,41191,688,1,2,http://172.23.176.132/opencart/upload/index.php?route=product%2Fproduct&path=57&product_id=156&product=no_match,358,0,0
1603414515724,309,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,23414,648,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,238,0,0
1603414517323,278,Logout ,200,OK,Logged User Choose product 1-1,text,true,,18696,650,1,2,http://172.23.176.132/opencart/upload/index.php?route=account%2Flogout&product=no_match,205,0,0
1603414517711,248,Adding to Shopping Cart,200,OK,Checkout 2-1,text,true,,600,734,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/cart/add,248,0,0
1603414518593,339,Acces Shopping Cart,200,OK,Checkout 2-1,text,true,,12293,572,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fcart%2Finfo&product=no_match,273,0,0
1603414519472,386,Continue logout,200,OK,Logged User Choose product 1-1,text,true,,18696,650,1,2,http://172.23.176.132/opencart/upload/index.php?route=account%2Flogout&product=no_match,318,0,0
1603414519368,781,Checkout,200,OK,Checkout 2-1,text,true,,63458,654,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fcheckout&product=no_match,572,0,0
1603414520877,322,Checkout Payment Address,200,OK,Checkout 2-1,text,true,,36140,556,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fpayment_address&product=no_match,178,0,0
1603414522566,133,Checkout country,200,OK,Checkout 2-1,text,true,,9678,598,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fcheckout%2Fcountry&country_id=222&product=no_match,128,0,0
1603414523279,288,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,23414,648,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,217,0,0
1603414523950,399,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,23643,589,1,2,http://172.23.176.132/opencart/upload/index.php?route=common/home&route=common/home&product=no_match,313,0,79
1603414525491,312,Access Login,200,OK,Logged User Choose product 1-1,text,true,,19862,665,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login&route=account/login&product=no_match,234,0,0
1603414530582,295,Enter credentials,200,OK,Logged User Choose product 1-1,text,false,My Account,20018,1121,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,216,0,0
1603414531801,432,Succesful login,200,OK,Logged User Choose product 1-1,text,false,Test failed: text expected to contain /Logout/,20364,1355,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,132,0,0
1603414531801,132,Succesful login-0,302,Found,Logged User Choose product 1-1,text,true,,377,699,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/account&route=account%2Faccount&product=no_match,132,0,0
1603414531933,300,Succesful login-1,200,OK,Logged User Choose product 1-1,text,true,,19987,656,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,214,0,0
1603414532599,312,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,23414,648,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,233,0,0
1603414535094,437,Access product category,200,OK,Logged User Choose product 1-1,text,true,,43465,661,1,2,http://172.23.176.132/opencart/upload/index.php?route=product%2Fcategory&path=34_40&product=no_match,273,0,0
1603414537733,244,Enter credentials,200,OK,Checkout 2-1,text,true,,290,834,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/payment_address/save,244,0,50
1603414539068,267,Shipping Address,200,OK,Checkout 2-1,text,true,,36777,557,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fshipping_address&product=no_match,157,0,0
1603414540432,500,Access product,200,OK,Logged User Choose product 1-1,text,true,,29200,691,1,2,http://172.23.176.132/opencart/upload/index.php?route=product%2Fproduct&path=34_40&product_id=378&product=no_match,325,0,88
1603414542320,131,Shipping Method,200,OK,Checkout 2-1,text,false,Please select the preferred shipping method to use on this order.,886,556,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fshipping_method&product=no_match,131,0,0
1603414543900,188,Adding to Shopping Cart,200,OK,Logged User Choose product 1-1,text,true,,594,734,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/cart/add,188,0,0
1603414544153,249,Shipping method save,200,OK,Checkout 2-1,text,true,,438,733,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/shipping_method/save,249,0,0
1603414544621,163,Acces Shopping Cart,200,OK,Logged User Choose product 1-1,text,true,,2245,572,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fcart%2Finfo&product=no_match,163,0,0
1603414545620,292,Payment Method,200,OK,Checkout 2-1,text,true,,1115,555,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fpayment_method&product=no_match,292,0,0
1603414546145,539,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,24946,647,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,452,0,0
1603414546674,188,Payment method save ,200,OK,Checkout 2-1,text,true,,289,733,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/payment_method/save,188,0,0
1603414547616,231,Checkout confirm,200,OK,Checkout 2-1,text,false,Confirm Order,438,548,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fconfirm&product=no_match,231,0,0
1603414548409,161,Remove product from cart,200,OK,Logged User Choose product 1-1,text,true,,376,694,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/cart/remove,161,0,0
1603414549106,125,Confirm,200,OK,Checkout 2-1,text,true,,523,589,1,2,http://172.23.176.132/opencart/upload/index.php?route=extension%2Fpayment%2Fcod%2Fconfirm&product=no_match,125,0,0
1603414549581,159,Access Shopping Cart,200,OK,Logged User Choose product 1-1,text,true,,712,572,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fcart%2Finfo&product=no_match,159,0,0
1603414550100,473,Checkout Success,200,OK,Checkout 2-1,text,true,,29576,657,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fsuccess&product=no_match,373,0,0
1603414550324,377,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,23414,648,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,289,0,0
1603414551746,430,Logout ,200,OK,Logged User Choose product 1-1,text,true,,18696,650,1,2,http://172.23.176.132/opencart/upload/index.php?route=account%2Flogout&product=no_match,343,0,0
1603414551361,939,Access HomePage,200,OK,Checkout 2-1,text,true,,35334,664,1,2,http://172.23.176.132/opencart/upload/index.php?route=common/home&route=common/home&product=no_match,831,0,55
1603414553129,543,Access Login,200,OK,Checkout 2-1,text,false,E-mail address,32278,1295,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/account,114,0,0
1603414553129,114,Access Login-0,302,Found,Checkout 2-1,text,true,,379,665,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login&route=account/login&product=no_match,114,0,0
1603414553243,429,Access Login-1,200,OK,Checkout 2-1,text,true,,31899,630,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/account,328,0,0
1603414553815,316,Continue logout,200,OK,Logged User Choose product 1-1,text,true,,18696,650,1,2,http://172.23.176.132/opencart/upload/index.php?route=account%2Flogout&product=no_match,229,0,0
1603414557390,326,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,23414,648,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,233,0,0
1603414558044,405,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,23643,589,1,2,http://172.23.176.132/opencart/upload/index.php?route=common/home&route=common/home&product=no_match,308,0,79
1603414558620,244,Enter credentials,302,Found,Checkout 2-1,text,false,Response was null,380,1126,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,244,0,89
1603414558620,244,Enter credentials-0,302,Found,Checkout 2-1,text,true,,380,1126,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,244,0,89
1603414559536,293,Access Login,200,OK,Logged User Choose product 1-1,text,true,,19862,665,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login&route=account/login&product=no_match,215,0,0
1603414559730,539,Succesful login,200,OK,Checkout 2-1,text,true,,31920,699,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/account&route=account%2Faccount&product=no_match,361,0,0
1603414560903,688,Access HomePage,200,OK,Checkout 2-1,text,true,,35333,648,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,504,0,0
1603414564529,624,Access product category,200,OK,Checkout 2-1,text,true,,44631,658,1,2,http://172.23.176.132/opencart/upload/index.php?route=product%2Fcategory&path=25&product=no_match,435,0,0
1603414565306,462,Enter credentials,200,OK,Logged User Choose product 1-1,text,false,My Account,20019,1101,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,356,0,106
1603414566649,506,Succesful login,200,OK,Logged User Choose product 1-1,text,false,Test failed: text expected to contain /Logout/,20364,1355,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,159,0,0
1603414566649,159,Succesful login-0,302,Found,Logged User Choose product 1-1,text,true,,377,699,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/account&route=account%2Faccount&product=no_match,159,0,0
1603414566808,347,Succesful login-1,200,OK,Logged User Choose product 1-1,text,true,,19987,656,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,242,0,0
1603414567687,363,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,23414,648,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,254,0,0
1603414569659,554,Access product,200,OK,Checkout 2-1,text,true,,43487,687,1,2,http://172.23.176.132/opencart/upload/index.php?route=product%2Fproduct&path=25&product_id=36&product=no_match,375,0,0
1603414570939,520,Access product category,200,OK,Logged User Choose product 1-1,text,true,,43468,661,1,2,http://172.23.176.132/opencart/upload/index.php?route=product%2Fcategory&path=34_56&product=no_match,307,0,0
1603414572729,282,Adding to Shopping Cart,200,OK,Checkout 2-1,text,true,,594,733,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/cart/add,282,0,0
1603414573676,382,Acces Shopping Cart,200,OK,Checkout 2-1,text,true,,12293,572,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fcart%2Finfo&product=no_match,290,0,0
1603414574360,768,Checkout,200,OK,Checkout 2-1,text,true,,63458,654,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fcheckout&product=no_match,497,0,0
1603414575578,366,Checkout Payment Address,200,OK,Checkout 2-1,text,true,,36256,556,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fpayment_address&product=no_match,189,0,0
1603414576266,1,Access product,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: 172.23.176.132:80 failed to respond,Logged User Choose product 1-1,text,false,Assertions failed,2094,0,1,2,http://172.23.176.132/opencart/upload/index.php?route=product%2Fproduct&path=34_56&product_id=338&product=no_match,0,0,0
1603414576976,153,Checkout country,200,OK,Checkout 2-1,text,true,,9678,598,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fcheckout%2Fcountry&country_id=222&product=no_match,140,0,0
1603414578473,273,Adding to Shopping Cart,200,OK,Logged User Choose product 1-1,text,true,,595,734,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/cart/add,273,0,91
1603414579274,177,Acces Shopping Cart,200,OK,Logged User Choose product 1-1,text,true,,2245,572,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fcart%2Finfo&product=no_match,177,0,0
1603414580536,349,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,24946,647,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,248,0,0
1603414582885,206,Remove product from cart,200,OK,Logged User Choose product 1-1,text,true,,376,694,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/cart/remove,206,0,0
1603414584567,160,Access Shopping Cart,200,OK,Logged User Choose product 1-1,text,true,,712,572,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fcart%2Finfo&product=no_match,160,0,0
1603414585571,331,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,23414,648,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,238,0,0
1603414586915,315,Logout ,200,OK,Logged User Choose product 1-1,text,true,,18696,650,1,2,http://172.23.176.132/opencart/upload/index.php?route=account%2Flogout&product=no_match,225,0,0
1603414588752,313,Continue logout,200,OK,Logged User Choose product 1-1,text,true,,18696,650,1,2,http://172.23.176.132/opencart/upload/index.php?route=account%2Flogout&product=no_match,223,0,0
1603414592292,331,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,23414,648,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,239,0,0
1603414592721,312,Enter credentials,200,OK,Checkout 2-1,text,true,,290,834,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/payment_address/save,312,0,86
1603414593041,388,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,23643,589,1,2,http://172.23.176.132/opencart/upload/index.php?route=common/home&route=common/home&product=no_match,310,0,79
1603414593979,323,Access Login,200,OK,Logged User Choose product 1-1,text,true,,19862,665,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login&route=account/login&product=no_match,243,0,0
1603414594087,403,Shipping Address,200,OK,Checkout 2-1,text,true,,36893,557,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fshipping_address&product=no_match,214,0,0
1603414597523,177,Shipping Method,200,OK,Checkout 2-1,text,false,Please select the preferred shipping method to use on this order.,886,556,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fshipping_method&product=no_match,177,0,0
1603414598789,322,Enter credentials,200,OK,Logged User Choose product 1-1,text,false,My Account,20018,1111,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,244,0,0
1603414599408,255,Shipping method save,200,OK,Checkout 2-1,text,true,,438,733,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/shipping_method/save,255,0,0
1603414599647,420,Succesful login,200,OK,Logged User Choose product 1-1,text,false,Test failed: text expected to contain /Logout/,20364,1355,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,124,0,0
1603414599647,124,Succesful login-0,302,Found,Logged User Choose product 1-1,text,true,,377,699,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/account&route=account%2Faccount&product=no_match,124,0,0
1603414599771,296,Succesful login-1,200,OK,Logged User Choose product 1-1,text,true,,19987,656,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,216,0,0
1603414600966,372,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,23414,648,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,289,0,0
1603414601128,342,Payment Method,200,OK,Checkout 2-1,text,true,,1115,555,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fpayment_method&product=no_match,342,0,0
1603414602099,230,Payment method save ,200,OK,Checkout 2-1,text,true,,289,733,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/payment_method/save,230,0,0
1603414603068,262,Checkout confirm,200,OK,Checkout 2-1,text,false,Confirm Order,438,548,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fconfirm&product=no_match,262,0,0
1603414603768,424,Access product category,200,OK,Logged User Choose product 1-1,text,true,,45686,661,1,2,http://172.23.176.132/opencart/upload/index.php?route=product%2Fcategory&path=18_46&product=no_match,266,0,0
1603414604700,164,Confirm,200,OK,Checkout 2-1,text,true,,523,589,1,2,http://172.23.176.132/opencart/upload/index.php?route=extension%2Fpayment%2Fcod%2Fconfirm&product=no_match,164,0,0
1603414605209,561,Checkout Success,200,OK,Checkout 2-1,text,true,,29576,657,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fsuccess&product=no_match,390,0,0
1603414606901,523,Access HomePage,200,OK,Checkout 2-1,text,true,,35334,664,1,2,http://172.23.176.132/opencart/upload/index.php?route=common/home&route=common/home&product=no_match,409,0,58
1603414608160,573,Access Login,200,OK,Checkout 2-1,text,false,E-mail address,32278,1295,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/account,126,0,0
1603414608160,126,Access Login-0,302,Found,Checkout 2-1,text,true,,379,665,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login&route=account/login&product=no_match,126,0,0
1603414608286,447,Access Login-1,200,OK,Checkout 2-1,text,true,,31899,630,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/account,333,0,0
1603414608955,380,Access product,200,OK,Logged User Choose product 1-1,text,true,,30598,690,1,2,http://172.23.176.132/opencart/upload/index.php?route=product%2Fproduct&path=18_46&product_id=44&product=no_match,227,0,0
1603414611846,163,Adding to Shopping Cart,200,OK,Logged User Choose product 1-1,text,true,,595,733,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/cart/add,163,0,0
1603414612659,162,Acces Shopping Cart,200,OK,Logged User Choose product 1-1,text,true,,2576,572,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fcart%2Finfo&product=no_match,162,0,0
1603414613383,319,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,25277,647,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,238,0,0
1603414614249,252,Enter credentials,302,Found,Checkout 2-1,text,false,Response was null,380,1106,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,252,0,91
1603414614249,252,Enter credentials-0,302,Found,Checkout 2-1,text,true,,380,1106,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,252,0,91
1603414615022,564,Succesful login,200,OK,Checkout 2-1,text,true,,31920,699,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/account&route=account%2Faccount&product=no_match,379,0,0
1603414615507,153,Remove product from cart,200,OK,Logged User Choose product 1-1,text,true,,376,694,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/cart/remove,153,0,0
1603414615905,573,Access HomePage,200,OK,Checkout 2-1,text,true,,35333,648,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,384,0,0
1603414617098,156,Access Shopping Cart,200,OK,Logged User Choose product 1-1,text,true,,712,572,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fcart%2Finfo&product=no_match,156,0,0
1603414618262,309,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,23414,648,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,230,0,0
1603414618569,726,Access product category,200,OK,Checkout 2-1,text,true,,51324,658,1,2,http://172.23.176.132/opencart/upload/index.php?route=product%2Fcategory&path=34&product=no_match,445,0,0
1603414619643,294,Logout ,200,OK,Logged User Choose product 1-1,text,true,,18696,650,1,2,http://172.23.176.132/opencart/upload/index.php?route=account%2Flogout&product=no_match,216,0,0
1603414621573,271,Continue logout,200,OK,Logged User Choose product 1-1,text,true,,18696,650,1,2,http://172.23.176.132/opencart/upload/index.php?route=account%2Flogout&product=no_match,193,0,0
1603414623588,634,Access product,200,OK,Checkout 2-1,text,true,,41195,688,1,2,http://172.23.176.132/opencart/upload/index.php?route=product%2Fproduct&path=34&product_id=162&product=no_match,448,0,0
1603414624601,342,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,23414,648,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,264,0,0
1603414625498,340,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,23643,589,1,2,http://172.23.176.132/opencart/upload/index.php?route=common/home&route=common/home&product=no_match,281,0,59
1603414626370,291,Adding to Shopping Cart,200,OK,Checkout 2-1,text,true,,600,734,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/cart/add,291,0,0
1603414627134,352,Access Login,200,OK,Logged User Choose product 1-1,text,true,,19862,665,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login&route=account/login&product=no_match,294,0,0
1603414627216,468,Acces Shopping Cart,200,OK,Checkout 2-1,text,true,,12293,572,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fcart%2Finfo&product=no_match,379,0,0
1603414628496,787,Checkout,200,OK,Checkout 2-1,text,true,,63458,654,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fcheckout&product=no_match,510,0,0
1603414629821,392,Checkout Payment Address,200,OK,Checkout 2-1,text,true,,36372,556,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fpayment_address&product=no_match,210,0,0
1603414631540,270,Checkout country,200,OK,Checkout 2-1,text,true,,9678,598,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fcheckout%2Fcountry&country_id=222&product=no_match,250,0,0
1603414631915,819,Enter credentials,200,OK,Logged User Choose product 1-1,text,false,My Account,20018,1126,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,762,0,0
1603414633256,499,Succesful login,200,OK,Logged User Choose product 1-1,text,false,Test failed: text expected to contain /Logout/,20364,1355,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,99,0,0
1603414633256,99,Succesful login-0,302,Found,Logged User Choose product 1-1,text,true,,377,699,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/account&route=account%2Faccount&product=no_match,99,0,0
1603414633355,400,Succesful login-1,200,OK,Logged User Choose product 1-1,text,true,,19987,656,1,2,http://172.23.176.132/opencart/upload/index.php?route=account/login,335,0,0
1603414634588,891,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,23414,648,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,833,0,0
1603414638242,425,Access product category,200,OK,Logged User Choose product 1-1,text,true,,43468,661,1,2,http://172.23.176.132/opencart/upload/index.php?route=product%2Fcategory&path=34_55&product=no_match,305,0,0
1603414642705,269,Access product,200,OK,Logged User Choose product 1-1,text,true,,29200,691,1,2,http://172.23.176.132/opencart/upload/index.php?route=product%2Fproduct&path=34_55&product_id=330&product=no_match,207,0,0
1603414645428,147,Adding to Shopping Cart,200,OK,Logged User Choose product 1-1,text,true,,594,734,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/cart/add,147,0,0
1603414646286,144,Acces Shopping Cart,200,OK,Logged User Choose product 1-1,text,true,,2245,572,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fcart%2Finfo&product=no_match,144,0,0
1603414647771,289,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,24946,647,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,231,0,0
1603414649708,126,Remove product from cart,200,OK,Logged User Choose product 1-1,text,true,,376,694,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/cart/remove,126,0,0
1603414649661,369,Enter credentials,200,OK,Checkout 2-1,text,true,,290,834,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout/payment_address/save,369,0,110
1603414651031,130,Access Shopping Cart,200,OK,Logged User Choose product 1-1,text,true,,712,572,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fcart%2Finfo&product=no_match,130,0,0
1603414651288,443,Shipping Address,200,OK,Checkout 2-1,text,true,,37009,557,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fshipping_address&product=no_match,228,0,0
1603414652411,268,Access HomePage,200,OK,Logged User Choose product 1-1,text,true,,23414,648,1,2,http://172.23.176.132/opencart/upload/index.php?route=common%2Fhome&product=no_match,206,0,0
1603414654161,250,Logout ,200,OK,Logged User Choose product 1-1,text,true,,18696,650,1,2,http://172.23.176.132/opencart/upload/index.php?route=account%2Flogout&product=no_match,193,0,0
1603414654707,202,Shipping Method,200,OK,Checkout 2-1,text,false,Please select the preferred shipping method to use on this order.,886,556,1,2,http://172.23.176.132/opencart/upload/index.php?route=checkout%2Fshipping_method&product=no_match,202,0,0
1603414656306,256,Continue logout,200,OK,Logged User Choose product 1-1,text,true,,18696,650,1,2,http://172.23.176.132/opencart/upload/index.php?route=account%2Flogout&product=no_match,199,0,0
